,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,cond_all
576,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
578,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
579,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
580,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
585,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
586,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
588,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
589,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
590,260,Bull,1.3243,1.3172,1.323875,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
620,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
621,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
623,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
624,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
625,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
630,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
631,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
633,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
634,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
635,260,Bull,1.3243,1.3172,1.323875,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
665,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
666,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
668,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
669,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
670,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
675,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
676,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
678,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
679,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
680,260,Bull,1.3243,1.3172,1.323875,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
686,260,Bull,1.3243,1.3172,1.323875,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
687,260,Bull,1.3243,1.3172,1.323875,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
689,260,Bull,1.3243,1.3172,1.323875,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
690,260,Bull,1.3243,1.3172,1.323875,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
691,260,Bull,1.3243,1.3172,1.323875,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
697,260,Bull,1.3243,1.3172,1.323875,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
698,260,Bull,1.3243,1.3172,1.323875,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
700,260,Bull,1.3243,1.3172,1.323875,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
701,260,Bull,1.3243,1.3172,1.323875,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
702,260,Bull,1.3243,1.3172,1.323875,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
708,260,Bull,1.3243,1.3172,1.323875,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
709,260,Bull,1.3243,1.3172,1.323875,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
711,260,Bull,1.3243,1.3172,1.323875,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
712,260,Bull,1.3243,1.3172,1.323875,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
713,260,Bull,1.3243,1.3172,1.323875,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
722,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
723,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
725,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
726,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
727,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
733,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
734,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
736,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
737,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
738,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
744,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
745,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
747,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,True
748,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
749,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,450,Bear,1.344355,1.343395,1.34396,True
120,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,260,Bull,1.3243,1.3172,1.323875,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
122,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,260,Bull,1.3243,1.3172,1.323875,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
125,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,260,Bull,1.3243,1.3172,1.323875,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
127,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,260,Bull,1.3243,1.3172,1.323875,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
129,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,260,Bull,1.3243,1.3172,1.323875,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
187,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
189,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
192,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
194,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
196,221,Bull,1.3201151,1.3191249,1.320035,229,Bear,1.325665,1.3242049,1.3251901,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
319,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,260,Bull,1.3243,1.3172,1.323875,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
321,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,260,Bull,1.3243,1.3172,1.323875,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
324,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,260,Bull,1.3243,1.3172,1.323875,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
326,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,260,Bull,1.3243,1.3172,1.323875,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
328,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,260,Bull,1.3243,1.3172,1.323875,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
386,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
388,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
391,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
393,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
395,221,Bull,1.3201151,1.3191249,1.320035,249,Bear,1.328275,1.324595,1.3273549,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
455,221,Bull,1.3201151,1.3191249,1.320035,273,Bear,1.330305,1.32646,1.32988,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
457,221,Bull,1.3201151,1.3191249,1.320035,273,Bear,1.330305,1.32646,1.32988,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
460,221,Bull,1.3201151,1.3191249,1.320035,273,Bear,1.330305,1.32646,1.32988,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
462,221,Bull,1.3201151,1.3191249,1.320035,273,Bear,1.330305,1.32646,1.32988,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
464,221,Bull,1.3201151,1.3191249,1.320035,273,Bear,1.330305,1.32646,1.32988,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
524,221,Bull,1.3201151,1.3191249,1.320035,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
526,221,Bull,1.3201151,1.3191249,1.320035,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
529,221,Bull,1.3201151,1.3191249,1.320035,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
531,221,Bull,1.3201151,1.3191249,1.320035,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
533,221,Bull,1.3201151,1.3191249,1.320035,278,Bear,1.33746,1.334625,1.33568,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
593,221,Bull,1.3201151,1.3191249,1.320035,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
595,221,Bull,1.3201151,1.3191249,1.320035,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
598,221,Bull,1.3201151,1.3191249,1.320035,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
600,221,Bull,1.3201151,1.3191249,1.320035,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
602,221,Bull,1.3201151,1.3191249,1.320035,295,Bear,1.3338399,1.332375,1.33267,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
662,221,Bull,1.3201151,1.3191249,1.320035,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
664,221,Bull,1.3201151,1.3191249,1.320035,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
667,221,Bull,1.3201151,1.3191249,1.320035,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
669,221,Bull,1.3201151,1.3191249,1.320035,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
671,221,Bull,1.3201151,1.3191249,1.320035,298,Bear,1.33395,1.331635,1.3317599,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
681,221,Bull,1.3201151,1.3191249,1.320035,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,453,Bear,1.3445649,1.3436749,1.344305,True
683,221,Bull,1.3201151,1.3191249,1.320035,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,453,Bear,1.3445649,1.3436749,1.344305,True
